tile,ra,dec,row
1950m258,195.001045000000,-25.7455560000000,17310
1950m500,195.095825000000,-49.9766670000000,16576
1950m606,195.003273000000,-60.5777780000000,15690
1950p181,195.066575000000,18.1733330000000,10126
1950p257,195.001045000000,25.7455560000000,4403
1950p499,195.095825000000,49.9766670000000,5328
1950p605,195.003273000000,60.5777780000000,16577
1951m016,195.126784000000,-1.51444400000000,4404
1951m031,195.126909000000,-3.02888900000000,5329
1951m379,195.159127000000,-37.8611110000000,16578
1951p000,195.126788000000,0.00000000000000,5330
1951p015,195.126784000000,1.51444400000000,6344
1951p030,195.126909000000,3.02888900000000,6345
1951p378,195.159127000000,37.8611110000000,6346
1952m076,195.254231000000,-7.57222200000000,10127
1952m197,195.200384000000,-19.6877780000000,4405
1952p075,195.254231000000,7.57222200000000,10128
1952p196,195.200384000000,19.6877780000000,11170
1953m107,195.384429000000,-10.6011110000000,6347
1953m213,195.337010000000,-21.2022220000000,17935
1953p106,195.384429000000,10.6011110000000,11171
1953p212,195.337010000000,21.2022220000000,10129
1954m228,195.476114000000,-22.7166670000000,4406
1954m288,195.428964000000,-28.7744440000000,17311
1954m394,195.484795000000,-39.3755560000000,15691
1954m515,195.498822000000,-51.4911110000000,16579
1954p227,195.476114000000,22.7166670000000,5331
1954p287,195.428964000000,28.7744440000000,5332
1954p393,195.484795000000,39.3755560000000,6348
1954p514,195.498822000000,51.4911110000000,5333
1955m137,195.517903000000,-13.6300000000000,5334
1955m349,195.533209000000,-34.8322220000000,17312
1955p136,195.517903000000,13.6300000000000,11172
1955p348,195.533209000000,34.8322220000000,6349
1956m152,195.651881000000,-15.1444440000000,4407
1956m440,195.605539000000,-43.9188890000000,17313
1956p151,195.651881000000,15.1444440000000,11173
1956p439,195.605539000000,43.9188890000000,6350
1957m485,195.749985000000,-48.4622220000000,17314
1957m621,195.789264000000,-62.0922220000000,14506
1957m652,195.729185000000,-65.1211110000000,15692
1957p484,195.749985000000,48.4622220000000,5335
1957p620,195.789264000000,62.0922220000000,17315
1957p651,195.729185000000,65.1211110000000,16580
1958m319,195.883314000000,-31.8033330000000,17936
1958m364,195.854210000000,-36.3466670000000,17316
1958m409,195.825085000000,-40.8900000000000,15693
1958m591,195.840279000000,-59.0633330000000,15694
1958m743,195.888823000000,-74.2077780000000,4408
1958p318,195.883314000000,31.8033330000000,10130
1958p363,195.854210000000,36.3466670000000,6351
1958p408,195.825085000000,40.8900000000000,6352
1958p590,195.840279000000,59.0633330000000,16581
1958p742,195.888823000000,74.2077780000000,15695
1959m046,195.949229000000,-4.54333300000000,10131
1959m061,195.950093000000,-6.05777800000000,10132
1959m455,195.976252000000,-45.4333330000000,15696
1959p045,195.949229000000,4.54333300000000,6353
1959p060,195.950093000000,6.05777800000000,10133
1959p454,195.976252000000,45.4333330000000,6354
1960m091,196.084937000000,-9.08666700000000,6355
1960m273,196.057085000000,-27.2600000000000,16582
1960p090,196.084937000000,9.08666700000000,10134
1960p272,196.057085000000,27.2600000000000,17317
1961m334,196.199202000000,-33.3177780000000,17318
1961m425,196.181076000000,-42.4044440000000,16583
1961p333,196.199202000000,33.3177780000000,6356
1961p424,196.181076000000,42.4044440000000,6357
1962m122,196.223155000000,-12.1155560000000,4409
1962p121,196.223155000000,12.1155560000000,10135
1963m470,196.365309000000,-46.9477780000000,17937
1963p469,196.365309000000,46.9477780000000,5336
1965m167,196.507409000000,-16.6588890000000,16584
1965m243,196.513735000000,-24.2311110000000,4410
1965m303,196.522224000000,-30.2888890000000,15697
1965m546,196.598111000000,-54.5200000000000,16585
1965p166,196.507409000000,16.6588890000000,11174
1965p242,196.513735000000,24.2311110000000,6358
1965p302,196.522224000000,30.2888890000000,5337
1965p545,196.598111000000,54.5200000000000,4411
1966m016,196.639395000000,-1.51444400000000,6359
1966m031,196.639520000000,-3.02888900000000,10136
1966m182,196.652482000000,-18.1733330000000,4412
1966m258,196.667720000000,-25.7455560000000,15698
1966m576,196.614493000000,-57.5488890000000,15699
1966m667,196.699820000000,-66.6355560000000,5338
1966p000,196.639398000000,0.00000000000000,6360
1966p015,196.639395000000,1.51444400000000,5339
1966p030,196.639520000000,3.02888900000000,4413
1966p181,196.652482000000,18.1733330000000,11175
1966p257,196.667720000000,25.7455560000000,5340
1966p575,196.614493000000,57.5488890000000,4414
1966p666,196.699820000000,66.6355560000000,16586
1967m076,196.779654000000,-7.57222200000000,6361
1967m697,196.750265000000,-69.6644440000000,5341
1967p075,196.779654000000,7.57222200000000,6362
1967p696,196.750265000000,69.6644440000000,17938
1968m197,196.800387000000,-19.6877780000000,4415
1968p196,196.800387000000,19.6877780000000,11176
1969m107,196.922889000000,-10.6011110000000,4416
1969m213,196.951365000000,-21.2022220000000,17939
1969p106,196.922889000000,10.6011110000000,11177
1969p212,196.951365000000,21.2022220000000,10137
1970m137,197.069633000000,-13.6300000000000,4417
1970m379,197.053876000000,-37.8611110000000,15700
1970p136,197.069633000000,13.6300000000000,11178
1970p378,197.053876000000,37.8611110000000,6363
1971m228,197.105081000000,-22.7166670000000,17940
1971m288,197.143253000000,-28.7744440000000,17941
1971p227,197.105081000000,22.7166670000000,10138
1971p287,197.143253000000,28.7744440000000,16587
1972m152,197.217096000000,-15.1444440000000,4418
1972m531,197.262455000000,-53.0055560000000,16588
1972p151,197.217096000000,15.1444440000000,11179
1972p530,197.262455000000,53.0055560000000,4419
1973m349,197.360623000000,-34.8322220000000,17319
1973m561,197.330785000000,-56.0344440000000,16589
1973p348,197.360623000000,34.8322220000000,6364
1973p560,197.330785000000,56.0344440000000,4420
1974m046,197.468216000000,-4.54333300000000,10139
1974m061,197.469086000000,-6.05777800000000,6365
1974m394,197.420288000000,-39.3755560000000,16590
1974m500,197.418394000000,-49.9766670000000,15701
1974m758,197.428523000000,-75.7222220000000,5342
1974m833,197.423790000000,-83.2944440000000,16591
1974p045,197.468216000000,4.54333300000000,4421
1974p060,197.469086000000,6.05777800000000,4422
1974p393,197.420288000000,39.3755560000000,6366
1974p499,197.418394000000,49.9766670000000,5343
1974p757,197.428523000000,75.7222220000000,14975
1974p832,197.423790000000,83.2944440000000,16592
1976m091,197.616851000000,-9.08666700000000,5344
1976m319,197.648029000000,-31.8033330000000,17320
1976m440,197.686449000000,-43.9188890000000,16593
1976p090,197.616851000000,9.08666700000000,6367
1976p318,197.648029000000,31.8033330000000,4423
1976p439,197.686449000000,43.9188890000000,6368
1977m122,197.768219000000,-12.1155560000000,4424
1977m273,197.747233000000,-27.2600000000000,16594
1977m364,197.719488000000,-36.3466670000000,15702
1977m682,197.796873000000,-68.1500000000000,5345
1977p121,197.768219000000,12.1155560000000,10140
1977p272,197.747233000000,27.2600000000000,5346
1977p363,197.719488000000,36.3466670000000,6369
1977p681,197.796873000000,68.1500000000000,16595
1978m409,197.803116000000,-40.8900000000000,16596
1978m515,197.882954000000,-51.4911110000000,16597
1978p408,197.803116000000,40.8900000000000,6370
1978p514,197.882954000000,51.4911110000000,4425
1979m334,197.999195000000,-33.3177780000000,17321
1979m485,197.999985000000,-48.4622220000000,15703
1979p333,197.999195000000,33.3177780000000,5347
1979p484,197.999985000000,48.4622220000000,5348
1980m167,198.079469000000,-16.6588890000000,4426
1980m606,198.003323000000,-60.5777780000000,14976
1980m712,198.005710000000,-71.1788890000000,5349
1980p166,198.079469000000,16.6588890000000,10141
1980p605,198.003323000000,60.5777780000000,15704
1980p711,198.005710000000,71.1788890000000,17322
1981m016,198.152006000000,-1.51444400000000,10142
1981m031,198.152132000000,-3.02888900000000,10143
1981m243,198.165111000000,-24.2311110000000,15705
1981m455,198.106429000000,-45.4333330000000,17323
1981m637,198.169228000000,-63.6066670000000,16598
1981p000,198.152009000000,0.00000000000000,10144
1981p015,198.152006000000,1.51444400000000,10145
1981p030,198.152132000000,3.02888900000000,6371
1981p242,198.165111000000,24.2311110000000,11180
1981p454,198.106429000000,45.4333330000000,5350
1981p636,198.169228000000,63.6066670000000,16599
1982m182,198.238389000000,-18.1733330000000,4427
1982m303,198.261358000000,-30.2888890000000,17324
1982m425,198.203562000000,-42.4044440000000,16600
1982p181,198.238389000000,18.1733330000000,11181
1982p302,198.261358000000,30.2888890000000,17325
1982p424,198.203562000000,42.4044440000000,6372
1983m076,198.305078000000,-7.57222200000000,4428
1983m258,198.334396000000,-25.7455560000000,17326
1983p075,198.305078000000,7.57222200000000,4429
1983p257,198.334396000000,25.7455560000000,10146
1984m107,198.461349000000,-10.6011110000000,4430
1984m197,198.400390000000,-19.6877780000000,17942
1984p106,198.461349000000,10.6011110000000,6373
1984p196,198.400390000000,19.6877780000000,11182
1985m213,198.565721000000,-21.2022220000000,15706
1985m470,198.547146000000,-46.9477780000000,17327
1985p212,198.565721000000,21.2022220000000,10147
1985p469,198.547146000000,46.9477780000000,5351
1986m137,198.621362000000,-13.6300000000000,4431
1986p136,198.621362000000,13.6300000000000,10148
1987m152,198.782311000000,-15.1444440000000,4432
1987m228,198.734049000000,-22.7166670000000,17943
1987m591,198.720283000000,-59.0633330000000,14977
1987p151,198.782311000000,15.1444440000000,10149
1987p227,198.734049000000,22.7166670000000,11183
1987p590,198.720283000000,59.0633330000000,15707
1988m288,198.857542000000,-28.7744440000000,17944
1988p287,198.857542000000,28.7744440000000,5352
1989m046,198.987202000000,-4.54333300000000,5353
1989m061,198.988079000000,-6.05777800000000,4433
1989m379,198.948625000000,-37.8611110000000,16601
1989m621,198.947156000000,-62.0922220000000,14978
1989p045,198.987202000000,4.54333300000000,6374
1989p060,198.988079000000,6.05777800000000,5354
1989p378,198.948625000000,37.8611110000000,6375
1989p620,198.947156000000,62.0922220000000,15708
1991m091,199.148764000000,-9.08666700000000,4434
1991m349,199.188036000000,-34.8322220000000,16602
1991m546,199.151333000000,-54.5200000000000,17328
1991p090,199.148764000000,9.08666700000000,4435
1991p348,199.188036000000,34.8322220000000,4436
1991p545,199.151333000000,54.5200000000000,4437
1992m652,199.224350000000,-65.1211110000000,5355
1992m773,199.299540000000,-77.2366670000000,4438
1992p651,199.224350000000,65.1211110000000,16603
1992p772,199.299540000000,77.2366670000000,16604
1993m122,199.313284000000,-12.1155560000000,5356
1993m394,199.355781000000,-39.3755560000000,15709
1993m576,199.383711000000,-57.5488890000000,15710
1993p121,199.313284000000,12.1155560000000,5357
1993p393,199.355781000000,39.3755560000000,6376
1993p575,199.383711000000,57.5488890000000,5358
1994m273,199.437380000000,-27.2600000000000,17945
1994m319,199.412743000000,-31.8033330000000,16605
1994m727,199.465078000000,-72.6933330000000,5359
1994p272,199.437380000000,27.2600000000000,10150
1994p318,199.412743000000,31.8033330000000,16606
1994p726,199.465078000000,72.6933330000000,15711
1995m364,199.584766000000,-36.3466670000000,17329
1995p363,199.584766000000,36.3466670000000,5360
1996m016,199.664616000000,-1.51444400000000,6377
1996m031,199.664744000000,-3.02888900000000,5361
1996m167,199.651528000000,-16.6588890000000,15712
1996p000,199.664620000000,0.00000000000000,6378
1996p015,199.664616000000,1.51444400000000,10151
1996p030,199.664744000000,3.02888900000000,10152
1996p166,199.651528000000,16.6588890000000,10153
1997m334,199.799188000000,-33.3177780000000,15713
1997m409,199.781147000000,-40.8900000000000,17330
1997m440,199.767359000000,-43.9188890000000,15714
1997m500,199.740964000000,-49.9766670000000,15715
1997m531,199.728235000000,-53.0055560000000,17331
1997p333,199.799188000000,33.3177780000000,17332
1997p408,199.781147000000,40.8900000000000,5362
1997p439,199.767359000000,43.9188890000000,5363
1997p499,199.740964000000,49.9766670000000,5364
1997p530,199.728235000000,53.0055560000000,5365
1998m076,199.830502000000,-7.57222200000000,5366
1998m182,199.824297000000,-18.1733330000000,16607
1998m243,199.816487000000,-24.2311110000000,16608
1998m864,199.864773000000,-86.3233330000000,265
1998p075,199.830502000000,7.57222200000000,6379
1998p181,199.824297000000,18.1733330000000,10154
1998p242,199.816487000000,24.2311110000000,10155
1998p863,199.864773000000,86.3233330000000,15716
1999m107,199.999809000000,-10.6011110000000,5367
1999m561,199.997417000000,-56.0344440000000,15717
1999p106,199.999809000000,10.6011110000000,5368
1999p560,199.997417000000,56.0344440000000,17946
2000m197,200.000394000000,-19.6877780000000,5369
2000m258,200.001072000000,-25.7455560000000,17947
2000m303,200.000493000000,-30.2888890000000,16609
2000p196,200.000394000000,19.6877780000000,10156
2000p257,200.001072000000,25.7455560000000,10157
2000p302,200.000493000000,30.2888890000000,5370
2001m137,200.173091000000,-13.6300000000000,5371
2001m213,200.180076000000,-21.2022220000000,16610
2001p136,200.173091000000,13.6300000000000,5372
2001p212,200.180076000000,21.2022220000000,10158
2002m425,200.226047000000,-42.4044440000000,15718
2002m455,200.236606000000,-45.4333330000000,15719
2002m485,200.249985000000,-48.4622220000000,16611
2002m515,200.267086000000,-51.4911110000000,15720
2002p424,200.226047000000,42.4044440000000,5373
2002p454,200.236606000000,45.4333330000000,5374
2002p484,200.249985000000,48.4622220000000,5375
2002p514,200.267086000000,51.4911110000000,5376
2003m152,200.347526000000,-15.1444440000000,5377
2003m228,200.363016000000,-22.7166670000000,17948
2003p151,200.347526000000,15.1444440000000,5378
2003p227,200.363016000000,22.7166670000000,10159
2004m667,200.411137000000,-66.6355560000000,6380
2004p666,200.411137000000,66.6355560000000,15721
2005m046,200.506188000000,-4.54333300000000,5379
2005m061,200.507072000000,-6.05777800000000,5380
2005m288,200.571831000000,-28.7744440000000,15722
2005p045,200.506188000000,4.54333300000000,10160
2005p060,200.507072000000,6.05777800000000,10161
2005p287,200.571831000000,28.7744440000000,10162
2006m091,200.680678000000,-9.08666700000000,5381
2006p090,200.680678000000,9.08666700000000,6381
2007m470,200.728983000000,-46.9477780000000,16612
2007p469,200.728983000000,46.9477780000000,5382
2008m122,200.858348000000,-12.1155560000000,5383
2008m379,200.843374000000,-37.8611110000000,17949
2008p121,200.858348000000,12.1155560000000,5384
2008p378,200.843374000000,37.8611110000000,5385
2009m697,200.936441000000,-69.6644440000000,5386
2009m803,200.914216000000,-80.2655560000000,17333
2009p696,200.936441000000,69.6644440000000,17334
2009p802,200.914216000000,80.2655560000000,17335
2010m349,201.015449000000,-34.8322220000000,16613
2010m606,201.003373000000,-60.5777780000000,15723
2010p348,201.015449000000,34.8322220000000,16614
2010p605,201.003373000000,60.5777780000000,17336
2011m016,201.177227000000,-1.51444400000000,5387
2011m031,201.177355000000,-3.02888900000000,5388
2011m273,201.127527000000,-27.2600000000000,17337
2011m319,201.177458000000,-31.8033330000000,17338
2011m743,201.183116000000,-74.2077780000000,5389
2011p000,201.177231000000,0.00000000000000,5390
2011p015,201.177227000000,1.51444400000000,5391
2011p030,201.177355000000,3.02888900000000,6382
2011p272,201.127527000000,27.2600000000000,10163
2011p318,201.177458000000,31.8033330000000,6383
2011p742,201.183116000000,74.2077780000000,17339
2012m167,201.223587000000,-16.6588890000000,17340
2012m394,201.291274000000,-39.3755560000000,16615
2012p166,201.223587000000,16.6588890000000,5392
2012p393,201.291274000000,39.3755560000000,5393
2013m076,201.355925000000,-7.57222200000000,5394
2013p075,201.355925000000,7.57222200000000,10164
2014m182,201.410204000000,-18.1733330000000,16616
2014m243,201.467863000000,-24.2311110000000,17341
2014m364,201.450045000000,-36.3466670000000,17950
2014m637,201.472048000000,-63.6066670000000,5395
2014p181,201.410204000000,18.1733330000000,6384
2014p242,201.467863000000,24.2311110000000,10165
2014p363,201.450045000000,36.3466670000000,15724
2014p636,201.472048000000,63.6066670000000,15725
2015m107,201.538269000000,-10.6011110000000,5396
2015m334,201.599180000000,-33.3177780000000,17342
2015p106,201.538269000000,10.6011110000000,6385
2015p333,201.599180000000,33.3177780000000,5397
2016m197,201.600397000000,-19.6877780000000,5398
2016m258,201.667747000000,-25.7455560000000,17343
2016m591,201.600287000000,-59.0633330000000,14979
2016m788,201.619928000000,-78.7511110000000,16617
2016m849,201.661296000000,-84.8088890000000,266
2016p196,201.600397000000,19.6877780000000,6386
2016p257,201.667747000000,25.7455560000000,10166
2016p590,201.600287000000,59.0633330000000,17951
2016p787,201.619928000000,78.7511110000000,16618
2016p848,201.661296000000,84.8088890000000,17344
2017m137,201.724821000000,-13.6300000000000,5399
2017m213,201.794432000000,-21.2022220000000,17952
2017m303,201.739628000000,-30.2888890000000,15726
2017m409,201.759178000000,-40.8900000000000,16619
2017m546,201.704556000000,-54.5200000000000,15727
2017m682,201.752811000000,-68.1500000000000,5400
2017p136,201.724821000000,13.6300000000000,5401
2017p212,201.794432000000,21.2022220000000,10167
2017p302,201.739628000000,30.2888890000000,10168
2017p408,201.759178000000,40.8900000000000,5402
2017p545,201.704556000000,54.5200000000000,5403
2017p681,201.752811000000,68.1500000000000,16620
2018m440,201.848269000000,-43.9188890000000,16621
2018p439,201.848269000000,43.9188890000000,5404
2019m152,201.912741000000,-15.1444440000000,5405
2019m228,201.991984000000,-22.7166670000000,16622
2019p151,201.912741000000,15.1444440000000,5406
2019p227,201.991984000000,22.7166670000000,10169
2020m046,202.025174000000,-4.54333300000000,5407
2020m061,202.026065000000,-6.05777800000000,5408
2020m500,202.063533000000,-49.9766670000000,16623
2020p045,202.025174000000,4.54333300000000,6387
2020p060,202.026065000000,6.05777800000000,6388
2020p499,202.063533000000,49.9766670000000,5409
2021m531,202.194016000000,-53.0055560000000,15728
2021m576,202.152929000000,-57.5488890000000,14980
2021m621,202.105047000000,-62.0922220000000,15729
2021p530,202.194016000000,53.0055560000000,5410
2021p575,202.152929000000,57.5488890000000,17953
2021p620,202.105047000000,62.0922220000000,15730
2022m091,202.212592000000,-9.08666700000000,5411
2022m288,202.286120000000,-28.7744440000000,15731
2022m425,202.248532000000,-42.4044440000000,16624
2022p090,202.212592000000,9.08666700000000,10170
2022p287,202.286120000000,28.7744440000000,10171
2022p424,202.248532000000,42.4044440000000,5412
2023m455,202.366782000000,-45.4333330000000,16625
2023p454,202.366782000000,45.4333330000000,5413
2024m122,202.403412000000,-12.1155560000000,17954
2024m485,202.499985000000,-48.4622220000000,17345
2024p121,202.403412000000,12.1155560000000,6389
2024p484,202.499985000000,48.4622220000000,5414
2025m712,202.505839000000,-71.1788890000000,5415
2025p711,202.505839000000,71.1788890000000,17346
2026m016,202.689838000000,-1.51444400000000,5416
2026m031,202.689967000000,-3.02888900000000,5417
2026m515,202.651218000000,-51.4911110000000,16626
2026m561,202.664049000000,-56.0344440000000,14981
2026p000,202.689841000000,0.00000000000000,17955
2026p015,202.689838000000,1.51444400000000,17347
2026p030,202.689967000000,3.02888900000000,5418
2026p514,202.651218000000,51.4911110000000,5419
2026p560,202.664049000000,56.0344440000000,17956
2027m167,202.795647000000,-16.6588890000000,5420
2027m379,202.738122000000,-37.8611110000000,17957
2027m652,202.719514000000,-65.1211110000000,6390
2027p166,202.795647000000,16.6588890000000,5421
2027p378,202.738122000000,37.8611110000000,16627
2027p651,202.719514000000,65.1211110000000,17348
2028m076,202.881349000000,-7.57222200000000,5422
2028m273,202.817674000000,-27.2600000000000,16628
2028m349,202.842862000000,-34.8322220000000,16629
2028p075,202.881349000000,7.57222200000000,6391
2028p272,202.817674000000,27.2600000000000,10172
2028p348,202.842862000000,34.8322220000000,5423
2029m182,202.996111000000,-18.1733330000000,17958
2029m319,202.942172000000,-31.8033330000000,17349
2029m470,202.910819000000,-46.9477780000000,17350
2029p181,202.996111000000,18.1733330000000,5424
2029p318,202.942172000000,31.8033330000000,10173
2029p469,202.910819000000,46.9477780000000,5425
2030m107,203.076729000000,-10.6011110000000,5426
2030p106,203.076729000000,10.6011110000000,10174
2031m243,203.119239000000,-24.2311110000000,16630
2031p242,203.119239000000,24.2311110000000,10175
2032m137,203.276550000000,-13.6300000000000,16631
2032m197,203.200400000000,-19.6877780000000,5427
2032m394,203.226767000000,-39.3755560000000,16632
2032m758,203.235244000000,-75.7222220000000,5428
2032p136,203.276550000000,13.6300000000000,6392
2032p196,203.200400000000,19.6877780000000,5429
2032p393,203.226767000000,39.3755560000000,16633
2032p757,203.235244000000,75.7222220000000,14982
2033m258,203.334423000000,-25.7455560000000,16634
2033m334,203.399173000000,-33.3177780000000,16635
2033m364,203.315323000000,-36.3466670000000,16636
2033p257,203.334423000000,25.7455560000000,10176
2033p333,203.399173000000,33.3177780000000,10177
2033p363,203.315323000000,36.3466670000000,17959
2034m152,203.477956000000,-15.1444440000000,5430
2034m213,203.408787000000,-21.2022220000000,17351
2034m303,203.478763000000,-30.2888890000000,17960
2034p151,203.477956000000,15.1444440000000,5431
2034p212,203.408787000000,21.2022220000000,5432
2034p302,203.478763000000,30.2888890000000,10178
2035m046,203.544161000000,-4.54333300000000,5433
2035m061,203.545058000000,-6.05777800000000,5434
2035p045,203.544161000000,4.54333300000000,5435
2035p060,203.545058000000,6.05777800000000,5436
2036m228,203.620952000000,-22.7166670000000,15732
2036p227,203.620952000000,22.7166670000000,5437
2037m091,203.744505000000,-9.08666700000000,15733
2037m409,203.737209000000,-40.8900000000000,15734
2037p090,203.744505000000,9.08666700000000,6393
2037p408,203.737209000000,40.8900000000000,17961
2039m122,203.948476000000,-12.1155560000000,5438
2039m440,203.929179000000,-43.9188890000000,17352
2039p121,203.948476000000,12.1155560000000,10179
2039p439,203.929179000000,43.9188890000000,5439
2040m288,204.000409000000,-28.7744440000000,17962
2040m606,204.003424000000,-60.5777780000000,5440
2040p287,204.000409000000,28.7744440000000,10180
2040p605,204.003424000000,60.5777780000000,17963
2041m667,204.122454000000,-66.6355560000000,6394
2041p666,204.122454000000,66.6355560000000,16637
2042m016,204.202448000000,-1.51444400000000,5441
2042m031,204.202579000000,-3.02888900000000,5442
2042m425,204.271018000000,-42.4044440000000,17353
2042m546,204.257778000000,-54.5200000000000,14983
2042p000,204.202452000000,0.00000000000000,5443
2042p015,204.202448000000,1.51444400000000,5444
2042p030,204.202579000000,3.02888900000000,5445
2042p424,204.271018000000,42.4044440000000,5446
2042p545,204.257778000000,54.5200000000000,17964
2043m167,204.367706000000,-16.6588890000000,5447
2043m500,204.386102000000,-49.9766670000000,17354
2043m727,204.330080000000,-72.6933330000000,5448
2043m818,204.318692000000,-81.7800000000000,15735
2043p166,204.367706000000,16.6588890000000,6395
2043p499,204.386102000000,49.9766670000000,5449
2043p726,204.330080000000,72.6933330000000,16638
2043p817,204.318692000000,81.7800000000000,16639
2044m076,204.406773000000,-7.57222200000000,5450
2044m455,204.496959000000,-45.4333330000000,15736
2044m591,204.480292000000,-59.0633330000000,16640
2044p075,204.406773000000,7.57222200000000,5451
2044p454,204.496959000000,45.4333330000000,5452
2044p590,204.480292000000,59.0633330000000,17965
2045m182,204.582018000000,-18.1733330000000,17355
2045m273,204.507822000000,-27.2600000000000,16641
2045p181,204.582018000000,18.1733330000000,5453
2045p272,204.507822000000,27.2600000000000,6396
2046m107,204.615189000000,-10.6011110000000,5454
2046m349,204.670275000000,-34.8322220000000,17966
2046m379,204.632871000000,-37.8611110000000,15737
2046m531,204.659797000000,-53.0055560000000,15738
2046p106,204.615189000000,10.6011110000000,5455
2046p348,204.670275000000,34.8322220000000,6397
2046p378,204.632871000000,37.8611110000000,5456
2046p530,204.659797000000,53.0055560000000,5457
2047m243,204.770615000000,-24.2311110000000,15739
2047m319,204.706887000000,-31.8033330000000,15740
2047m485,204.749985000000,-48.4622220000000,15741
2047m637,204.774869000000,-63.6066670000000,6398
2047p242,204.770615000000,24.2311110000000,5458
2047p318,204.706887000000,31.8033330000000,6399
2047p484,204.749985000000,48.4622220000000,5459
2047p636,204.774869000000,63.6066670000000,14984
2048m137,204.828279000000,-13.6300000000000,17356
2048m197,204.800403000000,-19.6877780000000,15742
2048p136,204.828279000000,13.6300000000000,6400
2048p196,204.800403000000,19.6877780000000,5460
2049m576,204.922147000000,-57.5488890000000,15743
2049p575,204.922147000000,57.5488890000000,17357
2050m046,205.063147000000,-4.54333300000000,5461
2050m061,205.064051000000,-6.05777800000000,5462
2050m152,205.043171000000,-15.1444440000000,5463
2050m213,205.023143000000,-21.2022220000000,16642
2050m258,205.001098000000,-25.7455560000000,15744
2050m470,205.092656000000,-46.9477780000000,17358
2050m515,205.035350000000,-51.4911110000000,16643
2050p045,205.063147000000,4.54333300000000,5464
2050p060,205.064051000000,6.05777800000000,17967
2050p151,205.043171000000,15.1444440000000,6401
2050p212,205.023143000000,21.2022220000000,5465
2050p257,205.001098000000,25.7455560000000,5466
2050p469,205.092656000000,46.9477780000000,5467
2050p514,205.035350000000,51.4911110000000,5468
2051m334,205.199166000000,-33.3177780000000,17968
2051m364,205.180601000000,-36.3466670000000,16644
2051m394,205.162260000000,-39.3755560000000,15745
2051m697,205.122616000000,-69.6644440000000,5469
2051p333,205.199166000000,33.3177780000000,10181
2051p363,205.180601000000,36.3466670000000,6402
2051p393,205.162260000000,39.3755560000000,16645
2051p696,205.122616000000,69.6644440000000,16646
2052m091,205.276419000000,-9.08666700000000,17969
2052m228,205.249919000000,-22.7166670000000,16647
2052m303,205.217897000000,-30.2888890000000,17970
2052m621,205.262939000000,-62.0922220000000,6403
2052p090,205.276419000000,9.08666700000000,5470
2052p227,205.249919000000,22.7166670000000,17971
2052p302,205.217897000000,30.2888890000000,6404
2052p620,205.262939000000,62.0922220000000,17359
2053m561,205.330682000000,-56.0344440000000,14985
2053p560,205.330682000000,56.0344440000000,16648
2054m122,205.493541000000,-12.1155560000000,5471
2054p121,205.493541000000,12.1155560000000,5472
2057m016,205.715059000000,-1.51444400000000,5473
2057m031,205.715191000000,-3.02888900000000,5474
2057m288,205.714699000000,-28.7744440000000,17972
2057m409,205.715241000000,-40.8900000000000,17973
2057m682,205.708748000000,-68.1500000000000,6405
2057m773,205.728558000000,-77.2366670000000,5475
2057p000,205.715063000000,0.00000000000000,5476
2057p015,205.715059000000,1.51444400000000,5477
2057p030,205.715191000000,3.02888900000000,5478
2057p287,205.714699000000,28.7744440000000,6406
2057p408,205.715241000000,40.8900000000000,16649
2057p681,205.708748000000,68.1500000000000,17360
2057p772,205.728558000000,77.2366670000000,15746
2059m076,205.932196000000,-7.57222200000000,5479
2059m167,205.939765000000,-16.6588890000000,15747
2059p075,205.932196000000,7.57222200000000,5480
2059p166,205.939765000000,16.6588890000000,6407
2060m440,206.010089000000,-43.9188890000000,17974
2060p439,206.010089000000,43.9188890000000,17361
2061m107,206.153649000000,-10.6011110000000,5481
2061m182,206.167925000000,-18.1733330000000,16650
2061m273,206.197969000000,-27.2600000000000,17975
2061p106,206.153649000000,10.6011110000000,17362
2061p181,206.167925000000,18.1733330000000,6408
2061p272,206.197969000000,27.2600000000000,5482
2062m425,206.293503000000,-42.4044440000000,15748
2062m652,206.214678000000,-65.1211110000000,6409
2062p424,206.293503000000,42.4044440000000,16651
2062p651,206.214678000000,65.1211110000000,14986
2063m137,206.380009000000,-13.6300000000000,16652
2063p136,206.380009000000,13.6300000000000,5483
2064m197,206.400406000000,-19.6877780000000,17363
2064m243,206.421991000000,-24.2311110000000,16653
2064m319,206.471602000000,-31.8033330000000,17364
2064m349,206.497688000000,-34.8322220000000,17976
2064m743,206.477408000000,-74.2077780000000,6410
2064p196,206.400406000000,19.6877780000000,6411
2064p242,206.421991000000,24.2311110000000,16654
2064p318,206.471602000000,31.8033330000000,6412
2064p348,206.497688000000,34.8322220000000,6413
2064p742,206.477408000000,74.2077780000000,16655
2065m046,206.582133000000,-4.54333300000000,16656
2065m061,206.583044000000,-6.05777800000000,5484
2065m379,206.527620000000,-37.8611110000000,17365
2065p045,206.582133000000,4.54333300000000,17977
2065p060,206.583044000000,6.05777800000000,17978
2065p378,206.527620000000,37.8611110000000,6414
2066m152,206.608386000000,-15.1444440000000,16657
2066m213,206.637498000000,-21.2022220000000,16658
2066m258,206.667774000000,-25.7455560000000,17979
2066m455,206.627136000000,-45.4333330000000,17366
2066p151,206.608386000000,15.1444440000000,5485
2066p212,206.637498000000,21.2022220000000,5486
